,url,listing_type,name,price,bedrooms,bathrooms,floor_area,location,amenities,region,locality,parking_space,is_furnished,lat,lng,category_Detached,category_Duplex,category_Flats,category_Mansion,category_Semi-Detached,category_Townhouse,condition_New,condition_Renovated,condition_Used
0,https://tonaton.com/a-MfYFNdCgwuUBVh7S95BCwtPR2gU8srjP-2bdrm-apartment-in-pantang-kente-accra-metropolitan-for-rent.html,rentals,"2bdrm Apartment in Pantang, Kente, Accra Metropolitan for rent",4500.0,2,2,70.0,"Greater Accra, Accra Metropolitan","Air Conditioning,Apartment,Dining Area,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",Greater Accra,Accra Metropolitan,0,0,5.5459415,-0.2103988,0,0,1,0,0,0,1,0,0
1,https://tonaton.com/a-MfYFNdCgDXGLeYCxVMHmggPF1zt9f4iJ-furnished-2bdrm-apartment-in-seekers-realty-osu-for-rent.html,rentals,"Furnished 2bdrm Apartment in Seekers Realty, Osu for rent",21600.0,2,2,250.0,"Greater Accra, Osu","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Osu,0,2,5.5570305,-0.1762717,0,0,1,0,0,0,0,0,1
2,https://tonaton.com/a-MfYFNdCgxt2m8kWGCxFfjV4mToJaj8d2-furnished-1bdrm-apartment-in-divine-mercy-agency-kasoa-for-rent.html,rentals,"Furnished 1bdrm Apartment in Divine Mercy Agency, Kasoa for rent",600.0,1,1,100.0,"Greater Accra, Kasoa","Kitchen Cabinets,Dishwasher,24-hour Electricity,Tiled Floor,Pre-Paid Meter",Greater Accra,Kasoa,0,2,5.5344155,-0.4252737,0,0,1,0,0,0,1,0,0
3,https://tonaton.com/a-MfYFNdCh3lXOkgGH2ZiXtq0wiK8yW5sr-2bdrm-apartment-in-bee-decor-homes-haatso-for-rent.html,rentals,"2bdrm Apartment in Bee Decor & Homes, Haatso for rent",4000.0,2,2,100.0,"Greater Accra, Haatso","Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Apartment,Air Conditioning",Greater Accra,Haatso,0,0,5.6694251,-0.203367,0,0,1,0,0,0,1,0,0
4,https://tonaton.com/a-MfYFNdCgDxVC2gXyJQY7BjjPJXRMYC4s-2bdrm-apartment-in-2-bedroom-apartment-pillar-2-for-rent.html,rentals,"2bdrm Apartment in 2 Bedroom Apartment, Pillar 2 for rent",2000.0,2,3,800.0,"Greater Accra, Dome, Pillar 2","24-hour Electricity,Apartment,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Dome,0,0,5.6529542,-0.2170221,0,0,1,0,0,0,0,0,1
5,https://tonaton.com/a-MfYFNdCgNedfQTGFVe3Y4vB3b5yeehqi-3bdrm-house-in-wisa-groups-accra-metropolitan-for-rent.html,rentals,"3bdrm House in Wisa Groups, Accra Metropolitan for rent",6000.0,3,3,603.0,"Greater Accra, Accra Metropolitan","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Accra Metropolitan,0,1,5.5459415,-0.2103988,1,0,0,0,0,0,1,0,0
6,https://tonaton.com/a-MfYFNdCgqKGUntGGkucbDkJNs7ONfpGd-2bdrm-apartment-in-abelemkpe-for-rent.html,rentals,2bdrm Apartment in Abelemkpe for rent,11500.0,2,2,80.0,"Greater Accra, Abelemkpe","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Abelemkpe,0,1,5.6087022,-0.2164185,0,0,1,0,0,0,0,0,1
7,https://tonaton.com/a-MfYFNdCgZcoiHBjOWNS4vdB8XRj3Sc8b-1bdrm-apartment-in-kon-agency-ablekuma-for-rent.html,rentals,"1bdrm Apartment in Kon Agency, Ablekuma for rent",650.0,1,1,800.0,"Greater Accra, Ablekuma","24-hour Electricity,Apartment,Dishwasher,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",Greater Accra,Ablekuma,0,0,5.5511744,-0.2526163,0,0,1,0,0,0,0,0,1
8,https://tonaton.com/a-MfYFNdCgxqg5mSb0eQI5vMZJmDUlu799-2bdrm-apartment-in-wisa-groups-accra-metropolitan-for-rent.html,rentals,"2bdrm Apartment in ,Wisa Groups, Accra Metropolitan for rent",6600.0,2,3,865.0,"Greater Accra, Accra Metropolitan","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Accra Metropolitan,0,1,5.5459415,-0.2103988,0,0,1,0,0,0,1,0,0
9,https://tonaton.com/a-MfYFNdCh1ZYpLTmUDyltofwqEAnmlLHO-4bdrm-duplex-in-hfc-estate-spintex-for-rent.html,rentals,"4bdrm Duplex in Hfc Estate, Spintex for rent",6500.0,4,5,986.0,"Greater Accra, Spintex","24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",Greater Accra,Spintex,0,1,5.6376136,-0.1266064,0,1,0,0,0,0,1,0,0
10,https://tonaton.com/a-MfYFNdCgV0wBjIULNXb9vN4DGuaPIgTK-6bdrm-bedsitter-in-e-a-properties-kas-valley-area-for-rent.html,rentals,"6bdrm Bedsitter in E a Properties, Kas Valley Area for Rent",5000.0,6,5,100.0,"Greater Accra, Oyibi, Kas Valley Area","24-hour Electricity,Air Conditioning,Chandelier,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Oyibi,0,1,5.8136153,-0.1266861,0,0,1,0,0,0,1,0,0
11,https://tonaton.com/a-MfYFNdCgGLuv3sMdQZnFjJ7OK7pgVMQD-1bdrm-apartment-in-m-e-e-estate-agency-american-house-for-rent.html,rentals,"1bdrm Apartment in M.E.E Estate Agency, American House for rent",5000.0,1,1,150.0,"Greater Accra, East Legon, American House","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,East Legon,0,1,5.6439894,-0.1485298,0,0,1,0,0,0,0,1,0
12,https://tonaton.com/a-MfYFNdCgx7Xr15NydTritfKHmglgDnqK-furnished-1bdrm-apartment-in-items-propatys-school-junction-for-rent.html,rentals,"Furnished 1bdrm Apartment in Items Propatys, School Junction for rent",2850.0,1,1,25.0,"Greater Accra, Ashaley Botwe, Ashaley Botwe School Junction","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",Greater Accra,Ashaley Botwe,0,2,5.6772176,-0.1251477,0,0,1,0,0,0,1,0,0
13,https://tonaton.com/a-MfYFNdCgUHq74gEw3H4Gd3S4SmyNslcO-3bdrm-house-in-hfc-phase-2-tema-metropolitan-for-rent.html,rentals,"3bdrm House in Hfc Phase 2, Tema Metropolitan for rent",3000.0,3,3,180.0,"Greater Accra, Tema Metropolitan","24-hour Electricity,Apartment,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Tema Metropolitan,0,0,5.6563118,-0.0093266,1,0,0,0,0,0,1,0,0
14,https://tonaton.com/a-MfYFNdCgUIe7G99ZbGl8jStPxh9enFOY-2bdrm-apartment-in-beverly-hills-sowutwuom-for-rent.html,rentals,"2bdrm Apartment in Beverly Hills, Sowutwuom for rent",2500.0,2,2,1253.0,"Greater Accra, Sowutwuom","24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Sowutwuom,0,0,5.6250943,-0.2724254,0,0,1,0,0,0,0,0,1
15,https://tonaton.com/a-MfYFNdCgGNTlOqAOCxGj8oqjxKErZ9zn-2bdrm-apartment-in-charclem-ventures-east-legon-for-rent.html,rentals,"2bdrm Apartment in Charclem Ventures, East Legon for rent",3000.0,2,2,145.0,"Greater Accra, East Legon","24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,East Legon,0,1,5.6358281,-0.1613592,0,0,1,0,0,0,0,0,1
16,https://tonaton.com/a-MfYFNdCgSJHNs8doM6R2tsyVK7VXKOj5-2bdrm-duplex-in-de-icons-real-estate-awutu-senya-east-municipal.html,rentals,"2bdrm Duplex in De-Icons Real Estate, Awutu Senya East Municipal",1000.0,2,3,200.0,"Central Region, Awutu Senya East Municipal","24-hour Electricity,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Central Region,Awutu Senya East Municipal,0,0,5.5510647,-0.4408037,0,1,0,0,0,0,0,0,1
17,https://tonaton.com/a-MfYFNdCgqcjTuwyQBdI2UGnr0dbR1PyB-2bdrm-apartment-in-lapaz-for-rent.html,rentals,2bdrm Apartment in Lapaz for rent,2500.0,2,1,800.0,"Greater Accra, Lapaz","24-hour Electricity,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Lapaz,0,0,5.6095075,-0.2507539,0,0,1,0,0,0,0,0,1
18,https://tonaton.com/a-MfYFNdCgUzeM8vu3DovdjKHLglKK8xKF-3bdrm-townhouse-terrace-in-legacy-solid-real-tseaddo-for-rent.html,rentals,"3bdrm Townhouse / Terrace in Legacy Solid Real, Tseaddo for rent",30397.0,3,4,17.0,"Greater Accra, Teshie, Tseaddo","24-hour Electricity,Air Conditioning,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor",Greater Accra,Teshie,0,1,5.5862504,-0.1394584,0,0,0,0,0,1,0,0,1
19,https://tonaton.com/a-MfYFNdCgJAwPsTpPxnQAXtETLsnnLHlk-4bdrm-house-in-east-legon-for-rent.html,rentals,4bdrm House in East Legon for rent,25600.0,4,4,70.0,"Greater Accra, East Legon","Kitchen Cabinets,Pop Ceiling,Tiled Floor,Wardrobe,Air Conditioning",Greater Accra,East Legon,0,0,5.6358281,-0.1613592,1,0,0,0,0,0,0,0,1
20,https://tonaton.com/a-MfYFNdCguc65g4PzdijCI09ctScI50x0-1bdrm-apartment-in-spintex-for-rent.html,rentals,1bdrm Apartment in Spintex for rent,1000.0,1,1,5000.0,"Greater Accra, Spintex","24-hour Electricity,Apartment,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wi-Fi,Dining Area,Balcony",Greater Accra,Spintex,0,0,5.6376136,-0.1266064,0,0,1,0,0,0,1,0,0
21,https://tonaton.com/a-MfYFNdCgQWxKsUgDwJ4g0xNBTCLYLEwK-4bdrm-house-in-testimonial-building-airport-residential-area-for-rent.html,rentals,"4bdrm House in Testimonial Building, Airport Residential Area for rent",38500.0,4,4,100.0,"Greater Accra, Airport Residential Area","Dining Area,Air Conditioning,Tiled Floor,24-hour Electricity,Kitchen Cabinets,Kitchen Shelf,Apartment,Hot Water,Dishwasher,Pop Ceiling",Greater Accra,Airport Residential Area,0,0,5.6061047,-0.1860362,1,0,0,0,0,0,0,0,1
22,https://tonaton.com/a-MfYFNdCgeTCi9RAVqMkHqjSWAvB2MLdW-1bdrm-apartment-in-forster-home-last-adenta-for-rent.html,rentals,"1bdrm Apartment in Forster Home Last, Adenta for rent",600.0,1,1,150.0,"Greater Accra, Adenta","24-hour Electricity,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Adenta,0,0,5.7141674,-0.15418,0,0,1,0,0,0,1,0,0
23,https://tonaton.com/a-MfYFNdCgSzCNNVhVaFcm9LpubhgKUKss-1bdrm-apartment-in-nungua-junction-mall-for-rent.html,rentals,1bdrm Apartment in Nungua Junction Mall for rent,700.0,1,1,80.0,"Greater Accra, Nungua","24-hour Electricity,Pre-Paid Meter,Tiled Floor",Greater Accra,Nungua,0,0,5.8142836,0.0746767,0,0,1,0,0,0,0,0,1
24,https://tonaton.com/a-MfYFNdCglIliYSng0xzA10hf0TCQ913K-3bdrm-house-in-west-legon-for-rent.html,rentals,3bdrm House in West Legon for Rent,8830.0,3,4,140.0,"Greater Accra, West Legon","24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,West Legon,0,1,5.6495001,-0.2100343,1,0,0,0,0,0,1,0,0
25,https://tonaton.com/a-MfYFNdCgJZBOqgL59e7OF7cLOx3Ej9LR-furnished-1bdrm-apartment-in-coastal-spintex-for-rent.html,rentals,"Furnished 1bdrm Apartment in Coastal, Spintex for Rent",8000.0,1,2,5000.0,"Greater Accra, Spintex","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Hot Water,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe,Wi-Fi,TV",Greater Accra,Spintex,0,2,5.6376136,-0.1266064,0,0,1,0,0,0,1,0,0
26,https://tonaton.com/a-MfYFNdCglf7rwj2EkwLoKv5hvBGBM3w8-2bdrm-apartment-in-haasto-madina-for-rent.html,rentals,"2bdrm Apartment in Haasto, Madina for rent",1800.0,2,2,1000.0,"Greater Accra, Madina","24-hour Electricity,Apartment,Balcony,Dining Area,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Madina,0,0,5.6731273,-0.1663851,0,0,1,0,0,0,1,0,0
27,https://tonaton.com/a-MfYFNdCgeVPNczSUOEIiwTJ7phWkFXJx-furnished-1bdrm-apartment-in-ghana-link-east-legon-for-rent.html,rentals,"Furnished 1bdrm Apartment in Ghana Link, East Legon for Rent",6000.0,1,1,100.0,"Greater Accra, East Legon","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,East Legon,0,2,5.6358281,-0.1613592,0,0,1,0,0,0,0,0,1
28,https://tonaton.com/a-MfYFNdCgRkrcDkThDi8dj6xYTe4bBd2q-2bdrm-apartment-in-suadom-properties-baatsona-total-for-rent.html,rentals,"2bdrm Apartment in Suadom Properties, Baatsona Total for rent",3000.0,2,3,126.0,"Greater Accra, Spintex, Baatsona Total","Pre-Paid Meter,Dining Area,Tiled Floor,Air Conditioning,Kitchen Cabinets,Kitchen Shelf,Apartment,Hot Water,Wardrobe,Pop Ceiling,Balcony",Greater Accra,Spintex,0,0,5.6274508,-0.0872742,0,0,1,0,0,0,1,0,0
29,https://tonaton.com/a-MfYFNdCglo99JYjD4AYjbXyoM1B3dy3R-3bdrm-house-in-power-land-accra-metropolitan-for-rent.html,rentals,"3bdrm House in Power Land, Accra Metropolitan for rent",12000.0,3,3,80.0,"Greater Accra, Accra Metropolitan","Air Conditioning,Balcony,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Accra Metropolitan,0,1,5.5459415,-0.2103988,1,0,0,0,0,0,0,0,1
30,https://tonaton.com/a-MfYFNdCgl2DaCSyD5gSY7rPvPo2wkbph-2bdrm-apartment-in-ahodwo-daban-kumasi-metropolitan-for-rent.html,rentals,"2bdrm Apartment in Ahodwo Daban, Kumasi Metropolitan for rent",2500.0,2,2,15.0,"Ashanti, Kumasi Metropolitan","24-hour Electricity,Air Conditioning,Balcony,Apartment,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wi-Fi",Ashanti,Kumasi Metropolitan,0,1,6.6932173,-1.627507,0,0,1,0,0,0,1,0,0
31,https://tonaton.com/a-MfYFNdCgpvR07qbJTtOrGxeeZeu1oFWN-1bdrm-apartment-in-legacy-solid-real-teshie-for-rent.html,rentals,"1bdrm Apartment in Legacy Solid Real, Teshie for rent",1200.0,1,1,16.0,"Greater Accra, Teshie","24-hour Electricity,Pre-Paid Meter,Tiled Floor,Kitchen Cabinets,Air Conditioning,Pop Ceiling,Apartment,Dishwasher",Greater Accra,Teshie,0,0,5.5831665,-0.1046082,0,0,1,0,0,0,0,0,1
32,https://tonaton.com/a-MfYFNdCgS5ST6WwpdyGIabaBsBYamtEF-2bdrm-apartment-in-adom-agency-teshie-for-rent.html,rentals,"2bdrm Apartment in Adom Agency, Teshie for Rent",1000.0,2,1,15.0,"Greater Accra, Teshie","Pre-Paid Meter,Tiled Floor,24-hour Electricity,Dining Area",Greater Accra,Teshie,0,1,5.5831665,-0.1046082,0,0,1,0,0,0,0,0,1
33,https://tonaton.com/a-MfYFNdCgAaTKOtqYH9E5s7w5AeZIhz6v-furnished-1bdrm-apartment-in-xcellence-properties-ability-for-rent.html,rentals,"Furnished 1bdrm Apartment in Xcellence Properties, Ability for rent",8000.0,1,1,12.0,"Greater Accra, Adjiriganor, Ability","24-hour Electricity,Air Conditioning,Balcony,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Adjiriganor,0,2,5.6619606,-0.1290806,0,0,1,0,0,0,1,0,0
34,https://tonaton.com/a-MfYFNdCgrMoUazRlNa19KdshQJDkbCa6-3bdrm-apartment-in-agent-darko-dzorwulu-for-rent.html,rentals,"3bdrm Apartment in Agent Darko, Dzorwulu for Rent",9000.0,3,3,50.0,"Greater Accra, Dzorwulu","24-hour Electricity,Hot Water,Kitchen Cabinets,Tiled Floor,Wi-Fi,Dining Area,Wardrobe,Balcony,Pop Ceiling,Kitchen Shelf,Air Conditioning,Pre-Paid Meter",Greater Accra,Dzorwulu,0,1,5.6141232,-0.1956471,0,0,1,0,0,0,0,0,1
35,https://tonaton.com/a-MfYFNdCgtJ5AjbLnUrR6WC2I9wPhLH3C-furnished-2bdrm-apartment-in-elaffhomesgh-adjiriganor-for-rent.html,rentals,"Furnished 2bdrm Apartment in Elaffhomesgh, Adjiriganor for rent",10000.0,2,2,80.0,"Greater Accra, Adjiriganor","24-hour Electricity,Air Conditioning,Apartment,Balcony,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Adjiriganor,0,2,5.6510376,-0.1354586,0,0,1,0,0,0,0,0,1
36,https://tonaton.com/a-MfYFNdCgwjOc8vSHaHLLcuoYwEdOsqyc-furnished-4bdrm-townhouse-terrace-in-abelenkpe-abelemkpe-for-rent.html,rentals,"Furnished 4bdrm Townhouse / Terrace in Abelenkpe, Abelemkpe for rent",25000.0,4,4,450.0,"Greater Accra, Abelemkpe","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,Abelemkpe,0,2,5.6087022,-0.2164185,0,0,0,0,0,1,0,0,1
37,https://tonaton.com/a-LuubBC0guDXVomrwRWWleHdl3aL9FL9-2bdrm-apartment-in-kasoa-for-rent.html,rentals,2bdrm Apartment in Kasoa for rent,1000.0,2,3,100.0,"Greater Accra, Kasoa","24-hour Electricity,Apartment,Balcony,Pop Ceiling,Tiled Floor",Greater Accra,Kasoa,0,0,5.5344155,-0.4252737,0,0,1,0,0,0,1,0,0
38,https://tonaton.com/a-MfYFNdCgH8eNJ2wdEExlKpkwk6vO5iso-1bdrm-apartment-in-tess-addo-trade-fair-for-rent.html,rentals,"1bdrm Apartment in Tess Addo, Trade Fair for rent",4000.0,1,1,30.0,"Greater Accra, Labadi, Trade Fair",Apartment,Greater Accra,Labadi,0,1,5.5646592,-0.1565747,0,0,1,0,0,0,1,0,0
39,https://tonaton.com/a-MfYFNdCgf7bbOUC4v2S66LMXIl7WJ3Cj-2bdrm-apartment-in-upsa-area-for-rent.html,rentals,2bdrm Apartment in UPSA Area for rent,4500.0,2,2,800.0,"Greater Accra, Madina, Upsa Area","24-hour Electricity,Air Conditioning,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Madina,0,0,5.660529,-0.1658758,0,0,1,0,0,0,1,0,0
40,https://tonaton.com/a-MfYFNdCgmxbWBk5UpqAVi0fzodviOJnv-2bdrm-apartment-in-adom-teshie-for-rent.html,rentals,"2bdrm Apartment in Adom, Teshie for Rent",1000.0,2,1,14.0,"Greater Accra, Teshie","24-hour Electricity,Kitchen Shelf,Kitchen Cabinets,Pre-Paid Meter,Apartment",Greater Accra,Teshie,0,0,5.5831665,-0.1046082,0,0,1,0,0,0,0,0,1
41,https://tonaton.com/a-MfYFNdCgrN9pu52Tep8ex8KdOrnWaGvv-1bdrm-apartment-in-legacy-solid-real-tseaddo-for-rent.html,rentals,"1bdrm Apartment in Legacy Solid Real, Tseaddo for Rent",900.0,1,1,15.0,"Greater Accra, Teshie, Tseaddo","24-hour Electricity,Apartment,Dishwasher,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor,Kitchen Shelf",Greater Accra,Teshie,0,0,5.5862504,-0.1394584,0,0,1,0,0,0,0,0,1
42,https://tonaton.com/a-MfYFNdCglOFG5Mc49jdijaSrFcmkNuE3-4bdrm-apartment-in-legacy-consult-spintex-for-rent.html,rentals,"4bdrm Apartment in Legacy Consult, Spintex for Rent",2500.0,4,4,20.0,"Greater Accra, Spintex","24-hour Electricity,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Kitchen Shelf,Dining Area,Balcony,Chandelier",Greater Accra,Spintex,0,1,5.6376136,-0.1266064,0,0,1,0,0,0,0,0,1
43,https://tonaton.com/a-MfYFNdCgmNiiFlH6jMlzzdQXqFuVAokx-3bdrm-apartment-in-spintex-for-rent.html,rentals,3bdrm Apartment in Spintex for rent,5100.0,3,3,97.0,"Greater Accra, Spintex",Apartment,Greater Accra,Spintex,0,0,5.6376136,-0.1266064,0,0,1,0,0,0,0,0,1
44,https://tonaton.com/a-MfYFNdCgrRghRmY3ljYKxN5iPpoZduLY-furnished-4bdrm-duplex-in-east-legon-for-rent.html,rentals,Furnished 4bdrm Duplex in East Legon for rent,45000.0,4,4,100.0,"Greater Accra, East Legon","24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",Greater Accra,East Legon,0,2,5.6358281,-0.1613592,0,1,0,0,0,0,1,0,0
45,https://tonaton.com/a-MfYFNdCgoWewl9RmUK9KjARlQo8SHnhv-2bdrm-apartment-in-ashaley-botwe-for-rent.html,rentals,2bdrm Apartment in Ashaley Botwe for rent,4000.0,2,2,352.0,"Greater Accra, Ashaley Botwe","24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Ashaley Botwe,0,0,5.6802129,-0.1372479,0,0,1,0,0,0,1,0,0
46,https://tonaton.com/a-MfYFNdCgvz5X4cjqiGJLhO1cMZaxcXo6-4bdrm-duplex-in-abokobi-for-rent.html,rentals,4bdrm Duplex in Abokobi for rent,4000.0,4,4,325.0,"Greater Accra, Abokobi","Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",Greater Accra,Abokobi,0,0,5.8142836,0.0746767,0,1,0,0,0,0,0,0,1
47,https://tonaton.com/a-MfYFNdCgGnqOdCN0UtCVKfIB1NTBhcfQ-furnished-3bdrm-house-in-royals-footprints-adenta-for-rent.html,rentals,"Furnished 3bdrm House in Royals Footprints, Adenta for rent",7000.0,3,4,3000.0,"Greater Accra, Adenta","24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",Greater Accra,Adenta,0,2,5.7141674,-0.15418,1,0,0,0,0,0,1,0,0
48,https://tonaton.com/a-MfYFNdCgqeBjH5JTaxzW0VNijZKN2Lq7-2bdrm-apartment-in-19-junction-lashibi-for-rent.html,rentals,"2bdrm Apartment in 19 Junction, Lashibi for rent",3500.0,2,3,150.0,"Greater Accra, Ashaiman Municipal, Lashibi","Air Conditioning,Apartment,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",Greater Accra,Ashaiman Municipal,0,1,5.6847539,-0.0379152,0,0,1,0,0,0,1,0,0
49,https://tonaton.com/a-MfYFNdCgDeXzqoqrJ5Kzay0wzQ3MNhYl-3bdrm-apartment-in-dream-luxury-ashaley-botwe-for-rent.html,rentals,"3bdrm Apartment in Dream Luxury, Ashaley Botwe for rent",10800.0,3,4,12.0,"Greater Accra, Ashaley Botwe","24-hour Electricity,Air Conditioning,Apartment,Kitchen Cabinets,Pop Ceiling,Tiled Floor,Wardrobe",Greater Accra,Ashaley Botwe,0,0,5.6802129,-0.1372479,0,0,1,0,0,0,1,0,0
50,https://tonaton.com/a-MfYFNdCgzJpNV0QddpJRKAdoVOQaG0r2-3bdrm-house-in-coastal-spintex-for-rent.html,rentals,"3bdrm House in Coastal, Spintex for rent",4200.0,3,4,5000.0,"Greater Accra, Spintex","24-hour Electricity,Air Conditioning,Apartment,Chandelier,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",Greater Accra,Spintex,0,0,5.6376136,-0.1266064,1,0,0,0,0,0,1,0,0
51,https://tonaton.com/a-MfYFNdCh358P8k60pEB7NvEHsVeIMzBV-1bdrm-apartment-in-tse-addo-labadi-for-rent.html,rentals,"1bdrm Apartment in Tse Addo, Labadi for rent",1500.0,1,1,222.0,"Greater Accra, Labadi","24-hour Electricity,Pop Ceiling,Pre-Paid Meter",Greater Accra,Labadi,0,0,5.5646592,-0.1565747,0,0,1,0,0,0,1,0,0
